Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Postal_Code,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin,Year_Month,Year,Month,Shipping_Days
2017-09-04,2017-09-08,Standard Class,Consumer,Boynton Beach,Florida,33437,South,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,6.25,2017-09,2017,9,4
2017-09-04,2017-09-08,Standard Class,Consumer,Boynton Beach,Florida,33437,South,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,35.0,2017-09,2017,9,4
2014-03-29,2014-04-02,Standard Class,Consumer,Plano,Texas,75023,Central,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,0.3,-152.7156,-17.142857142857142,2014-03,2014,3,4
2016-11-05,2016-11-07,Second Class,Consumer,San Jose,California,95123,West,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,0.0,12.96,18.000000000000004,2016-11,2016,11,2
2016-11-05,2016-11-07,Second Class,Consumer,San Jose,California,95123,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,8.75,2016-11,2016,11,2
2016-11-05,2016-11-07,Second Class,Consumer,San Jose,California,95123,West,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0.0,77.4837,49.0,2016-11,2016,11,2
2017-06-10,2017-06-14,Second Class,Corporate,New York City,New York,10024,East,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0.0,0.7065,5.0,2017-06,2017,6,4
2015-08-10,2015-08-14,Standard Class,Consumer,Detroit,Michigan,48227,Central,Office Supplies,Binders,GBC Binding covers,64.75,5,0.0,29.1375,45.0,2015-08,2015,8,4
2015-10-09,2015-10-13,Standard Class,Consumer,Miami,Florida,33178,South,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,2,0.7,-1.3104,-70.0,2015-10,2015,10,4
2015-10-09,2015-10-13,Standard Class,Consumer,Miami,Florida,33178,South,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,2,0.7,-8.5974,-76.66666666666667,2015-10,2015,10,4
2015-10-09,2015-10-13,Standard Class,Consumer,Miami,Florida,33178,South,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,8,0.2,7.4752,20.0,2015-10,2015,10,4
2016-05-28,2016-06-02,Standard Class,Home Office,Park Ridge,Illinois,60068,Central,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,8.75,2016-05,2016,5,5
2017-05-11,2017-05-16,Second Class,Consumer,New York City,New York,10024,East,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0.0,12.7368,28.999999999999996,2017-05,2017,5,5
2016-10-16,2016-10-20,Standard Class,Corporate,New York City,New York,10011,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152,-26.666666666666668,2016-10,2016,10,4
2017-11-17,2017-11-21,Standard Class,Corporate,Hillsboro,Oregon,97123,West,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,6.6177,33.75,2017-11,2017,11,4
2017-11-17,2017-11-21,Standard Class,Corporate,Hillsboro,Oregon,97123,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,-83.33333333333333,2017-11,2017,11,4
2017-11-26,2017-11-29,Second Class,Consumer,New York City,New York,10009,East,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0.0,264.5865,26.999999999999996,2017-11,2017,11,3
2017-11-26,2017-11-29,Second Class,Consumer,New York City,New York,10009,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884,27.999999999999996,2017-11,2017,11,3
2017-09-03,2017-09-07,Standard Class,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,37.5,2017-09,2017,9,4
2017-09-03,2017-09-07,Standard Class,Corporate,Chicago,Illinois,60623,Central,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,21.250000000000004,2017-09,2017,9,4
2017-12-05,2017-12-08,First Class,Consumer,New York City,New York,10024,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,25.999999999999996,2017-12,2017,12,3
2017-12-05,2017-12-08,First Class,Consumer,New York City,New York,10024,East,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0.0,4.536,48.0,2017-12,2017,12,3
2017-11-10,2017-11-17,Standard Class,Consumer,Pasco,Washington,99301,West,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0.0,112.224,28.000000000000004,2017-11,2017,11,7
2017-11-10,2017-11-17,Standard Class,Consumer,Pasco,Washington,99301,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2,10.0772,35.0,2017-11,2017,11,7
2014-03-18,2014-03-24,Standard Class,Home Office,Burbank,California,91505,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,0.0,14.43,13.0,2014-03,2014,3,6
2014-03-18,2014-03-24,Standard Class,Home Office,Burbank,California,91505,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2,415.9896,32.49999999999999,2014-03,2014,3,6
2014-03-18,2014-03-24,Standard Class,Home Office,Burbank,California,91505,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0.0,334.1142,18.0,2014-03,2014,3,6
2016-11-12,2016-11-13,First Class,Corporate,Chicago,Illinois,60623,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-8.532,-37.5,2016-11,2016,11,1
2017-10-26,2017-10-30,Standard Class,Corporate,Lancaster,Pennsylvania,17602,East,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4,-13.3341,-21.666666666666664,2017-10,2017,10,4
2017-10-26,2017-10-30,Standard Class,Corporate,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,7,0.7,-65.1504,-80.0,2017-10,2017,10,4
2015-04-11,2015-04-17,Standard Class,Consumer,Tampa,Florida,33614,South,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,2,0.2,10.104,15.0,2015-04,2015,4,6
2015-04-11,2015-04-17,Standard Class,Consumer,Tampa,Florida,33614,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136,26.25,2015-04,2015,4,6
2015-12-25,2015-12-30,Standard Class,Consumer,New York City,New York,10024,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.316,44.0,2015-12,2015,12,5
2015-12-25,2015-12-30,Standard Class,Consumer,New York City,New York,10024,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,56.196,12.5,2015-12,2015,12,5
2017-09-21,2017-09-23,First Class,Corporate,Los Angeles,California,90045,West,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.8775,25.0,2017-09,2017,9,2
2014-12-20,2014-12-23,Second Class,Corporate,New York City,New York,10035,East,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,3,0.1,36.3018,18.88888888888889,2014-12,2014,12,3
2015-07-18,2015-07-21,First Class,Corporate,New York City,New York,10009,East,Office Supplies,Art,Newell 32,5.76,2,0.0,1.6128,28.000000000000004,2015-07,2015,7,3
2014-07-26,2014-08-01,Standard Class,Consumer,Atlanta,Georgia,30318,South,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,2,0.0,18.3276,27.0,2014-07,2014,7,6
2014-07-26,2014-08-01,Standard Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Labels,Avery 485,162.89,13,0.0,76.5583,47.0,2014-07,2014,7,6
2014-07-26,2014-08-01,Standard Class,Consumer,Atlanta,Georgia,30318,South,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,3,0.0,9.2556,36.0,2014-07,2014,7,6
2014-12-26,2015-01-01,Standard Class,Consumer,New York City,New York,10009,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0.0,19.188,10.0,2014-12,2014,12,6
2017-12-11,2017-12-17,Standard Class,Corporate,Jacksonville,Florida,32216,South,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45,-420.0,-58.18181818181818,2017-12,2017,12,6
2017-12-11,2017-12-17,Standard Class,Corporate,Jacksonville,Florida,32216,South,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,4,0.2,-16.5528,-22.500000000000004,2017-12,2017,12,6
2017-12-11,2017-12-17,Standard Class,Corporate,Jacksonville,Florida,32216,South,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1,0.2,1.3584,10.0,2017-12,2017,12,6
2017-12-11,2017-12-17,Standard Class,Corporate,Jacksonville,Florida,32216,South,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147,-18.75,2017-12,2017,12,6
2014-03-03,2014-03-07,Standard Class,Consumer,Houston,Texas,77095,Central,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,-260.0,2014-03,2014,3,4
2017-10-21,2017-10-27,Standard Class,Corporate,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0.0,19.41,50.0,2017-10,2017,10,6
2017-10-21,2017-10-27,Standard Class,Corporate,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5,0.0,10.512,48.00000000000001,2017-10,2017,10,6
2017-11-10,2017-11-16,Standard Class,Consumer,Modesto,California,95351,West,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,39.0,2017-11,2017,11,6
2017-03-16,2017-03-18,Second Class,Home Office,Lakewood,Ohio,44107,East,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,-18.333333333333336,2017-03,2017,3,2
2016-09-22,2016-09-29,Standard Class,Home Office,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369,32.5,2016-09,2016,9,7
2017-02-06,2017-02-13,Standard Class,Home Office,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1947,29.9,5,0.0,13.455,45.0,2017-02,2017,2,7
2015-12-31,2016-01-02,Second Class,Corporate,Detroit,Michigan,48205,Central,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0.0,52.38,45.0,2015-12,2015,12,2
2016-10-09,2016-10-14,Standard Class,Home Office,Phoenix,Arizona,85023,West,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,11.250000000000002,2016-10,2016,10,5
2016-10-09,2016-10-14,Standard Class,Home Office,Phoenix,Arizona,85023,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0.0,0.0,2016-10,2016,10,5
2014-12-30,2015-01-03,Second Class,Corporate,Philadelphia,Pennsylvania,19143,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,6,0.4,-50.3928,-20.0,2014-12,2014,12,4
2014-12-30,2015-01-03,Second Class,Corporate,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4,-192.0468,-36.666666666666664,2014-12,2014,12,4
2016-04-12,2016-04-14,First Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 206,19.44,3,0.0,9.3312,48.00000000000001,2016-04,2016,4,2
2016-04-12,2016-04-14,First Class,Consumer,Los Angeles,California,90036,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,-18.75,2016-04,2016,4,2
2016-04-12,2016-04-14,First Class,Consumer,Los Angeles,California,90036,West,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,37.5,2016-04,2016,4,2
2016-11-28,2016-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061,-21.666666666666668,2016-11,2016,11,6
2016-11-28,2016-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8,0.2,2.6928,21.25,2016-11,2016,11,6
2016-11-28,2016-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2,0.7,-5.0512,-73.33333333333333,2016-11,2016,11,6
2016-11-28,2016-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,-23.75,2016-11,2016,11,6
2016-11-28,2016-12-04,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,-7.142857142857142,2016-11,2016,11,6
2017-04-15,2017-04-17,First Class,Corporate,Miami,Florida,33180,South,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,3,0.7,-11.937,-76.66666666666666,2017-04,2017,4,2
2015-03-09,2015-03-11,Second Class,Consumer,Raleigh,North Carolina,27604,South,Office Supplies,Labels,Avery 514,4.608,2,0.2,1.6704,36.25000000000001,2015-03,2015,3,2
2014-10-28,2014-11-01,Standard Class,Corporate,Garden City,Kansas,67846,Central,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142,28.999999999999996,2014-10,2014,10,4
2017-01-07,2017-01-09,Second Class,Consumer,Long Beach,California,90805,West,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0.0,44.5962,29.000000000000004,2017-01,2017,1,2
2017-01-07,2017-01-09,Second Class,Consumer,Long Beach,California,90805,West,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0.0,0.6102,0.9999999999999999,2017-01,2017,1,2
2017-01-07,2017-01-09,Second Class,Consumer,Long Beach,California,90805,West,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0.0,31.9319,28.999999999999996,2017-01,2017,1,2
2017-01-07,2017-01-09,Second Class,Consumer,Long Beach,California,90805,West,Office Supplies,Fasteners,Staples,7.89,1,0.0,3.5505,45.0,2017-01,2017,1,2
2017-08-13,2017-08-20,Standard Class,Corporate,San Diego,California,92037,West,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078,32.5,2017-08,2017,8,7
2017-11-02,2017-11-05,First Class,Corporate,Bloomington,Illinois,61701,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2,5.4336,10.0,2017-11,2017,11,3
2014-09-19,2014-09-23,Standard Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,27.0,2014-09,2014,9,4
2015-05-31,2015-05-31,Same Day,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,11.249999999999998,2015-05,2015,5,0
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.4074,0.9999999999999999,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Labels,Avery 49,14.4,5,0.0,7.056,49.0,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0.0,41.986,28.000000000000004,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,0.0,5.07,30.000000000000004,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0.0,8.4528,48.0,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,Harmony Air Purifier,378.0,2,0.0,136.08,36.00000000000001,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,48.99999999999999,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0.0,100.7316,27.0,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.0,387.5676,29.000000000000004,2016-09,2016,9,5
2016-09-13,2016-09-18,Standard Class,Consumer,Omaha,Nebraska,68104,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.2997,1.0000000000000002,2016-09,2016,9,5
2017-11-29,2017-12-03,Standard Class,Consumer,Chattanooga,Tennessee,37421,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,12.5,2017-11,2017,11,4
2017-11-29,2017-12-03,Standard Class,Consumer,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,18.75,2017-11,2017,11,4
2017-12-04,2017-12-07,Second Class,Consumer,Fairfield,Ohio,45014,East,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,31.25,2017-12,2017,12,3
2017-05-02,2017-05-06,Standard Class,Consumer,Los Angeles,California,90049,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065,45.00000000000001,2017-05,2017,5,4
2017-05-02,2017-05-06,Standard Class,Consumer,Los Angeles,California,90049,West,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752,25.999999999999996,2017-05,2017,5,4
2017-05-02,2017-05-06,Standard Class,Consumer,Los Angeles,California,90049,West,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0.0,15.824,46.0,2017-05,2017,5,4
2016-12-25,2016-12-30,Standard Class,Corporate,New York City,New York,10024,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,-38.333333333333336,2016-12,2016,12,5
2016-12-25,2016-12-30,Standard Class,Corporate,New York City,New York,10024,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,20.0,2016-12,2016,12,5
2014-09-30,2014-09-30,Same Day,Corporate,Fairfield,Ohio,45014,East,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,7.5,2014-09,2014,9,0
2014-07-12,2014-07-15,Second Class,Consumer,Chicago,Illinois,60610,Central,Office Supplies,Paper,Xerox 1949,35.856,9,0.2,12.9978,36.25,2014-07,2014,7,3
2014-07-12,2014-07-15,Second Class,Consumer,Chicago,Illinois,60610,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,13.750000000000002,2014-07,2014,7,3
2016-09-08,2016-09-13,Standard Class,Consumer,Seattle,Washington,98103,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,34.0,2016-09,2016,9,5
2016-09-08,2016-09-13,Standard Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002,46.0,2016-09,2016,9,5
2017-08-06,2017-08-10,Standard Class,Consumer,New York City,New York,10011,East,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.036,30.0,2017-08,2017,8,4
2015-05-14,2015-05-19,Standard Class,Corporate,Camarillo,California,93010,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,8.235294117647058,2015-05,2015,5,5
2015-05-14,2015-05-19,Standard Class,Corporate,Camarillo,California,93010,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,28.000000000000004,2015-05,2015,5,5
2015-05-14,2015-05-19,Standard Class,Corporate,Camarillo,California,93010,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,-6.25,2015-05,2015,5,5
2015-05-14,2015-05-19,Standard Class,Corporate,Camarillo,California,93010,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,11.25,2015-05,2015,5,5
2017-01-20,2017-01-21,First Class,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,36.25000000000001,2017-01,2017,1,1
2016-05-30,2016-06-06,Standard Class,Corporate,Los Angeles,California,90032,West,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,6.999999999999999,2016-05,2016,5,7
